session_id,pages_viewed,time_on_site_min,items_added,cart_total_gbp,used_discount_code,is_returning,device_mobile,hour_of_day,prev_orders,completed
904211,10,1.0,0,0.0,0,0,1,14,0,0
904212,6,1.5,1,26.12,0,1,1,19,1,0
904213,8,11.1,1,37.84,0,0,0,4,0,0
904214,6,0.3,1,15.51,0,0,0,3,0,0
904215,3,2.4,1,25.13,0,0,1,12,0,0
904216,12,0.6,1,25.24,0,1,1,7,1,0
904217,5,5.1,2,67.0,0,1,1,23,2,1
904218,9,2.6,1,24.44,0,1,1,3,2,1
904219,3,0.9,1,31.56,0,0,0,23,0,0
904220,8,8.1,3,86.6,0,1,0,6,0,1
904221,9,1.0,1,32.57,1,1,1,5,1,0
904222,7,1.4,1,14.95,0,1,0,19,3,0
904223,8,1.0,0,0.0,1,0,1,3,0,1
904224,10,1.3,2,88.49,1,1,0,14,3,1
904225,6,5.2,0,0.0,1,1,1,18,3,1
904226,1,4.9,1,37.25,0,1,0,19,1,0
904227,5,8.8,1,39.56,0,1,1,16,3,0
904228,6,1.2,4,143.03,0,1,1,0,2,1
904229,2,0.5,3,56.15,1,0,1,3,0,1
904230,2,1.2,0,0.0,0,1,1,0,1,0
904231,5,1.0,0,0.0,0,1,1,22,1,0
904232,6,2.3,4,141.03,0,0,1,7,0,1
904233,8,1.0,0,0.0,0,1,1,21,3,1
904234,11,6.7,3,175.34,0,1,1,7,2,1
904235,7,5.4,0,0.0,0,1,1,12,0,1
904236,11,16.9,0,0.0,0,0,1,18,0,0
904237,4,7.2,0,0.0,0,1,1,19,2,0
904238,4,1.0,0,0.0,0,1,1,19,1,0
904239,2,14.1,3,79.5,1,1,0,5,6,1
904240,2,7.4,1,51.0,1,1,1,8,0,1
904241,10,3.1,0,0.0,0,1,0,14,3,0
904242,9,0.5,0,0.0,0,0,0,8,0,1
904243,6,1.9,2,77.32,0,0,0,11,0,0
904244,6,4.9,2,13.38,0,1,0,0,4,0
904245,3,4.1,2,44.82,0,1,0,19,1,1
904246,8,1.6,2,77.81,0,1,0,8,1,1
904247,7,7.6,1,49.66,0,1,0,21,3,1
904248,7,10.7,3,111.37,0,1,1,8,3,1
904249,5,5.2,0,0.0,1,1,0,18,4,1
904250,4,0.5,0,0.0,0,0,1,8,0,0
904251,6,1.7,1,35.32,0,1,0,6,3,0
904252,4,9.4,5,104.41,0,1,1,21,4,1
904253,8,10.5,1,44.3,1,1,1,0,2,1
904254,8,5.8,0,0.0,0,0,0,15,0,0
904255,6,7.3,0,0.0,0,0,1,22,0,0
904256,9,0.8,3,104.22,0,0,0,15,0,1
904257,6,2.2,3,48.16,0,1,0,11,3,1
904258,6,4.8,3,116.8,0,1,1,7,0,1
904259,7,1.9,1,29.49,0,1,0,3,3,0
904260,7,1.2,0,0.0,1,0,1,5,0,0
904261,5,3.3,2,52.53,0,1,0,18,1,1
904262,5,1.1,0,0.0,0,0,0,13,0,0
904263,9,2.2,3,54.99,0,1,1,19,1,1
904264,8,0.9,1,51.94,0,1,1,19,0,0
904265,2,1.3,0,0.0,0,0,1,10,0,0
904266,4,1.9,1,25.55,0,0,1,18,0,0
904267,14,2.0,4,172.6,0,1,1,20,0,0
904268,4,3.7,1,60.7,0,1,1,15,3,1
904269,4,4.2,1,36.01,1,1,0,18,0,1
904270,6,2.4,6,108.93,0,0,0,20,0,1
904271,6,3.5,6,41.68,0,0,0,9,0,1
904272,4,3.8,0,0.0,0,1,0,21,0,1
904273,8,0.9,1,54.77,0,1,1,2,0,1
904274,6,2.1,0,0.0,0,0,0,17,0,0
904275,3,3.3,0,0.0,0,1,1,8,2,0
904276,6,0.6,1,25.83,0,0,1,13,0,0
904277,4,8.4,5,205.73,1,1,1,22,5,1
904278,7,0.3,4,156.78,0,1,1,5,3,1
904279,3,8.4,1,58.72,0,0,0,13,0,1
904280,3,5.2,1,41.2,0,0,1,9,0,0
904281,5,0.9,1,45.62,1,1,1,10,4,0
904282,10,3.0,3,100.66,0,1,1,1,7,1
904283,6,0.1,0,0.0,0,0,1,4,0,0
904284,4,1.7,0,0.0,0,0,0,10,0,0
904285,7,4.1,4,23.79,1,0,1,7,0,1
904286,4,4.1,3,104.24,1,0,1,11,0,0
904287,8,7.9,2,77.45,0,0,1,10,0,0
904288,5,2.6,2,56.51,0,0,1,17,0,1
904289,6,4.7,1,39.24,0,1,1,19,3,1
904290,4,10.8,1,47.87,0,0,0,16,0,0
904291,10,5.8,2,73.04,0,1,1,0,3,1
904292,5,0.2,1,33.81,0,0,1,17,0,0
904293,4,6.4,4,121.01,0,1,1,21,1,1
904294,2,1.2,1,31.89,0,1,0,15,1,1
904295,6,0.8,1,58.68,0,1,1,18,3,1
904296,4,7.0,1,25.44,0,1,1,11,1,0
904297,5,1.7,1,27.36,0,1,1,3,0,0
904298,6,3.0,0,0.0,1,1,0,13,4,1
904299,13,3.0,1,25.73,1,1,0,14,1,0
904300,2,0.7,1,45.54,0,0,0,1,0,0
904301,2,3.0,2,47.52,0,0,1,23,0,0
904302,12,3.5,2,69.74,0,0,1,8,0,0
904303,8,7.6,3,138.41,0,1,1,23,1,0
904304,10,5.4,0,0.0,0,1,1,9,2,0
904305,3,0.2,1,43.79,0,0,1,17,0,0
904306,4,5.1,2,91.62,0,1,0,23,1,1
904307,3,4.6,0,0.0,0,1,1,23,3,0
904308,2,4.5,0,0.0,1,0,1,5,0,0
904309,7,6.5,0,0.0,0,0,1,11,0,0
904310,5,1.8,2,67.52,0,0,1,15,0,0
904311,4,2.5,4,174.34,0,1,1,15,2,1
904312,9,3.4,2,99.62,0,1,0,1,1,1
904313,7,5.5,4,5.0,0,0,1,11,0,0
904314,11,5.1,1,10.01,1,0,0,1,0,0
904315,2,1.1,5,97.73,0,1,1,20,3,1
904316,12,2.1,2,84.97,0,1,1,6,1,0
904317,7,7.8,3,112.92,0,1,1,7,1,1
904318,4,5.0,2,24.79,1,0,1,19,0,0
904319,7,1.4,4,233.1,0,0,0,3,0,0
904320,4,3.2,0,0.0,0,0,0,19,0,0
904321,6,1.1,4,127.58,1,1,1,12,1,1
904322,7,3.0,2,82.07,0,0,1,7,0,0
904323,7,2.0,1,31.26,0,0,0,8,0,0
904324,2,3.0,0,0.0,0,1,1,17,4,0
904325,3,7.2,1,51.19,1,0,1,19,0,0
904326,2,0.2,2,107.62,0,0,1,18,0,0
904327,7,3.0,1,40.84,0,1,0,12,2,0
904328,5,1.7,2,72.67,0,0,1,1,0,0
904329,6,3.3,1,47.42,0,1,0,2,2,1
904330,3,8.3,0,0.0,0,1,1,14,1,0
904331,6,1.0,0,0.0,0,0,0,17,0,0
904332,6,7.0,1,52.49,1,1,1,3,1,1
904333,10,2.0,3,85.25,0,1,0,3,0,0
904334,7,0.1,1,25.58,0,1,1,22,5,0
904335,6,12.7,2,78.95,0,0,0,9,0,0
904336,3,8.5,0,0.0,0,1,1,17,2,0
904337,4,6.6,2,24.49,0,1,1,6,2,1
904338,8,13.2,2,65.45,0,0,1,14,0,0
904339,5,5.0,0,0.0,0,0,0,10,0,0
904340,10,1.0,2,25.47,0,0,1,6,0,0
904341,3,9.7,0,0.0,0,1,0,22,0,0
904342,2,2.0,3,95.99,0,1,0,18,0,1
904343,7,2.5,1,26.6,1,1,0,12,6,0
904344,5,2.1,1,24.91,1,1,1,3,2,1
904345,5,3.7,1,36.2,0,0,1,6,0,1
904346,5,0.2,4,126.62,1,1,1,11,1,1
904347,9,1.7,1,42.29,1,1,1,14,3,1
904348,8,6.1,1,61.56,0,1,1,21,3,1
904349,7,2.3,0,0.0,0,1,1,17,2,1
904350,7,6.6,0,0.0,1,1,1,18,1,1
904351,6,2.0,1,39.71,0,0,1,23,0,0
904352,5,2.2,0,0.0,0,0,0,15,0,0
904353,4,2.7,1,29.5,0,1,0,3,0,0
904354,6,8.3,0,0.0,0,0,1,3,0,0
904355,10,0.2,4,185.81,0,0,1,8,0,0
904356,7,0.7,1,45.5,0,0,0,15,0,0
904357,3,7.4,1,32.93,0,1,1,15,1,1
904358,11,18.3,3,52.48,0,0,0,0,0,0
904359,9,2.0,2,48.68,0,1,1,18,2,1
904360,7,8.9,0,0.0,1,0,1,2,0,0
904361,11,0.4,1,49.09,0,1,0,16,2,1
904362,6,0.5,1,5.0,1,1,1,18,1,1
904363,5,2.0,1,37.96,1,0,1,14,0,0
904364,9,2.7,1,43.14,0,0,1,4,0,0
904365,6,8.5,0,0.0,0,1,0,9,3,0
904366,7,12.1,0,0.0,0,0,1,15,0,0
904367,5,0.1,0,0.0,0,0,1,22,0,0
904368,3,0.9,0,0.0,0,1,1,20,3,0
904369,8,3.7,0,0.0,0,0,0,19,0,0
904370,3,0.6,2,25.69,0,0,1,12,0,0
904371,6,9.6,2,59.34,1,1,1,14,3,1
904372,3,0.6,3,117.5,0,1,1,10,2,1
904373,6,2.1,3,87.31,0,1,0,0,2,1
904374,8,6.9,0,0.0,0,0,1,11,0,0
904375,6,1.6,2,54.59,0,0,1,21,0,1
904376,12,10.0,0,0.0,0,1,1,11,1,0
904377,4,18.6,2,67.39,0,1,0,0,2,1
904378,5,2.1,0,0.0,0,1,1,23,1,1
904379,5,0.1,0,0.0,0,1,1,20,6,1
904380,7,4.4,3,114.8,1,0,1,19,0,0
904381,5,4.3,3,157.91,1,0,0,16,0,1
904382,5,4.9,2,98.35,1,0,1,17,0,0
904383,7,0.4,2,80.31,0,1,1,1,2,0
904384,6,11.0,1,31.71,0,0,1,10,0,0
904385,4,0.4,3,153.96,0,0,1,3,0,0
904386,5,0.9,1,55.32,0,1,0,14,2,0
904387,5,1.8,0,0.0,0,1,0,23,3,1
904388,5,2.0,2,68.36,1,1,1,9,3,1
904389,5,0.3,0,0.0,0,0,0,11,0,0
904390,4,14.8,1,23.64,1,0,1,23,0,1
904391,6,1.8,1,29.23,0,1,1,10,2,0
904392,3,4.8,0,0.0,0,1,1,9,3,0
904393,5,1.3,2,96.01,1,0,1,5,0,1
904394,4,2.8,1,18.51,0,0,0,17,0,0
904395,6,0.6,1,38.14,0,1,0,4,3,0
904396,6,1.2,0,0.0,0,0,1,4,0,0
904397,9,3.9,2,99.95,0,1,1,0,0,0
904398,4,0.5,1,36.45,0,1,1,4,0,0
904399,11,1.2,3,139.42,1,1,0,6,3,1
904400,16,1.3,3,109.02,0,0,1,9,0,0
904401,4,4.1,1,15.73,0,0,1,16,0,0
904402,8,10.4,0,0.0,0,0,1,21,0,0
904403,7,2.3,2,111.66,1,1,0,15,2,1
904404,5,2.5,1,42.12,0,1,1,0,3,1
904405,8,0.2,2,118.6,0,0,1,17,0,0
904406,6,8.0,2,107.26,0,1,1,21,3,1
904407,7,2.2,3,83.4,0,1,0,16,4,1
904408,6,2.5,4,77.46,0,1,1,0,1,0
904409,4,2.2,0,0.0,0,0,0,11,0,0
904410,5,4.3,0,0.0,0,0,0,5,0,0
904411,5,8.7,0,0.0,1,0,1,22,0,1
904412,5,3.0,1,17.64,0,1,0,4,3,0
904413,5,4.0,3,85.91,1,1,1,1,3,1
904414,8,11.5,1,37.1,0,1,0,4,3,0
904415,7,0.7,2,88.75,1,1,1,13,2,1
904416,9,0.6,2,46.25,0,1,1,0,2,1
904417,4,0.7,2,94.89,0,1,1,20,2,0
904418,5,9.6,1,44.65,1,1,0,9,5,0
904419,10,2.6,1,44.82,0,1,1,8,1,1
904420,6,0.1,1,41.46,0,0,0,5,0,1
904421,8,1.2,2,18.03,1,0,1,12,0,0
904422,3,4.3,3,116.43,0,1,1,6,3,1
904423,4,5.0,2,60.84,0,0,1,16,0,1
904424,7,4.2,2,83.99,0,0,0,9,0,0
904425,7,11.2,1,15.92,0,0,0,19,0,1
904426,10,1.5,0,0.0,1,0,0,5,0,0
904427,2,16.4,1,42.15,1,1,1,5,2,0
904428,5,3.4,2,48.65,0,1,1,17,2,1
904429,6,1.2,0,0.0,0,0,0,7,0,0
904430,7,3.2,2,44.63,1,1,1,5,2,1
904431,2,2.4,0,0.0,0,0,1,0,0,0
904432,2,1.2,5,242.6,0,0,0,6,0,0
904433,3,16.4,0,0.0,0,1,1,18,3,0
904434,6,0.4,3,84.23,0,1,1,13,0,1
904435,7,1.9,0,0.0,1,1,1,5,2,1
904436,3,6.3,0,0.0,0,0,1,8,0,0
904437,7,1.8,2,83.22,0,1,1,7,3,1
904438,9,0.3,2,87.2,0,1,1,6,4,1
904439,8,7.0,2,111.91,0,1,0,1,2,1
904440,9,2.4,1,35.57,1,0,1,15,0,0
904441,5,6.8,3,130.45,0,1,1,11,2,1
904442,6,1.8,4,37.11,0,1,1,8,2,1
904443,4,3.8,0,0.0,0,1,0,21,2,0
904444,2,2.7,1,18.8,1,1,1,3,4,0
904445,6,2.1,2,54.87,0,0,1,4,0,0
904446,5,4.4,1,29.49,0,1,1,20,4,0
904447,3,7.8,2,69.91,0,1,1,19,1,1
904448,2,6.2,3,84.02,0,0,1,4,0,1
904449,6,1.0,2,60.82,0,1,0,7,4,0
904450,1,2.2,1,42.8,0,1,1,6,0,1
904451,2,2.9,0,0.0,0,1,1,2,3,0
904452,7,1.2,2,68.39,0,0,1,1,0,0
904453,3,0.3,1,34.94,0,1,1,22,4,0
904454,3,3.9,0,0.0,1,1,1,23,1,1
904455,7,13.4,1,46.89,0,0,0,20,0,0
904456,9,3.6,0,0.0,0,0,0,2,0,0
904457,9,5.1,2,124.25,0,0,1,11,0,0
904458,5,1.1,1,40.46,1,1,0,0,3,1
904459,2,12.0,0,0.0,0,1,1,18,2,1
904460,11,9.7,2,62.41,0,1,1,2,2,0
904461,6,0.1,0,0.0,0,1,1,5,2,1
904462,9,0.1,2,94.46,0,1,1,0,1,1
904463,5,2.0,1,37.53,0,0,0,6,0,0
904464,7,1.6,3,91.06,0,1,1,21,2,1
904465,8,2.5,1,48.14,1,1,1,18,1,1
904466,7,0.8,0,0.0,0,1,0,6,3,0
904467,10,0.7,1,17.13,0,0,0,0,0,0
904468,10,1.8,2,58.61,0,1,1,16,0,0
904469,5,4.6,0,0.0,0,0,1,0,0,0
904470,4,10.6,2,61.35,0,1,1,14,2,1
904471,6,7.2,3,102.79,1,1,1,13,1,1
904472,9,1.1,1,22.96,0,0,1,12,0,0
904473,10,5.9,1,46.17,0,0,1,20,0,1
904474,7,0.3,1,35.32,1,1,1,20,2,0
904475,6,0.5,1,37.99,0,1,0,5,2,0
904476,7,4.7,1,31.58,0,1,1,23,2,1
904477,6,5.6,2,53.44,0,1,0,1,4,1
904478,3,3.7,1,27.09,0,1,1,17,1,1
904479,5,10.4,2,108.63,0,1,0,2,2,0
904480,8,11.4,1,23.2,0,1,1,15,1,1
904481,5,0.9,1,30.25,0,0,0,12,0,0
904482,10,2.0,2,26.56,0,1,1,9,0,0
904483,5,4.9,2,81.6,0,1,0,0,3,0
904484,5,4.2,3,136.81,0,0,1,8,0,0
904485,5,2.5,2,27.95,0,0,1,22,0,0
904486,1,4.7,0,0.0,0,1,1,9,0,1
904487,9,1.3,2,50.93,0,0,0,5,0,0
904488,7,3.3,0,0.0,0,1,1,7,2,1
904489,8,4.0,2,83.25,0,1,0,22,6,1
904490,4,2.5,1,34.68,0,1,1,21,1,1
904491,11,14.9,0,0.0,0,0,0,8,0,0
904492,5,28.4,4,71.58,1,0,1,19,0,1
904493,6,0.3,3,103.47,0,0,1,4,0,0
904494,3,0.3,4,185.76,0,1,1,1,0,1
904495,11,0.7,1,36.26,0,0,1,3,0,1
904496,10,3.0,0,0.0,0,0,1,16,0,0
904497,9,0.6,1,50.24,0,1,1,22,3,0
904498,5,0.3,1,51.21,0,0,0,22,0,0
904499,10,0.2,0,0.0,0,1,0,16,5,1
904500,6,4.0,2,92.39,0,1,1,4,1,1
904501,4,4.9,2,81.51,0,0,1,17,0,0
904502,5,4.5,1,42.91,0,0,0,5,0,0
904503,3,11.5,0,0.0,1,1,1,4,2,0
904504,10,5.9,2,88.99,1,1,1,3,1,1
904505,7,4.9,3,24.43,0,0,1,15,0,1
904506,6,12.8,1,33.09,0,1,0,12,2,1
904507,4,7.6,0,0.0,0,1,0,2,2,1
904508,1,0.1,3,157.74,1,0,1,11,0,0
904509,4,2.4,1,40.0,0,1,0,3,3,0
904510,6,9.9,1,49.41,0,1,0,9,3,0
904511,7,1.1,1,34.35,0,1,1,0,0,0
904512,4,0.9,0,0.0,0,0,0,1,0,0
904513,4,5.2,1,43.56,0,0,1,14,0,0
904514,5,7.8,1,6.67,0,1,0,9,3,1
904515,4,2.4,0,0.0,0,1,0,21,0,1
904516,6,5.7,1,36.42,1,1,1,8,2,1
904517,4,1.6,0,0.0,0,1,0,17,1,1
904518,6,3.6,0,0.0,0,1,1,3,3,0
904519,4,2.5,0,0.0,0,1,0,2,1,0
904520,7,2.5,2,70.63,0,0,1,13,0,0
904521,2,4.8,1,35.84,0,1,0,1,1,1
904522,2,3.3,0,0.0,1,0,1,21,0,0
904523,2,9.2,2,18.38,0,1,1,6,3,1
904524,8,10.6,2,86.09,0,1,1,8,0,1
904525,4,5.0,2,87.05,1,0,1,10,0,0
904526,5,11.0,2,38.68,0,1,1,20,2,1
904527,9,0.6,2,52.23,0,1,0,4,1,1
904528,5,12.4,1,48.61,0,0,0,6,0,0
904529,4,2.1,1,23.25,0,0,1,0,0,1
904530,4,0.1,1,52.87,0,0,0,23,0,0
904531,5,2.4,1,23.82,0,0,0,18,0,0
904532,1,4.2,2,93.34,0,1,0,8,0,0
904533,5,3.8,1,23.44,0,0,1,19,0,0
904534,6,0.6,2,89.88,1,1,1,11,1,1
904535,3,4.6,0,0.0,0,1,1,9,3,0
904536,1,3.2,0,0.0,1,1,0,4,1,1
904537,9,2.4,2,45.21,0,1,0,15,2,0
904538,8,1.1,0,0.0,1,0,1,4,0,0
904539,7,2.3,3,76.84,0,1,1,1,4,1
904540,8,4.8,3,73.13,1,1,0,14,2,1
904541,3,0.8,2,101.65,0,1,0,6,0,1
904542,12,4.3,0,0.0,0,0,0,14,0,0
904543,5,5.3,1,25.81,1,0,1,5,0,1
904544,3,1.9,1,40.09,1,1,1,8,1,0
904545,7,5.2,2,92.65,1,1,1,1,2,1
904546,10,2.9,1,27.44,0,1,0,12,1,1
904547,4,1.1,0,0.0,1,0,1,18,0,0
904548,5,3.5,3,105.01,0,1,1,3,2,0
904549,10,1.7,2,70.41,0,0,1,12,0,0
904550,5,5.9,3,14.09,0,0,1,4,0,1
904551,6,8.4,0,0.0,0,1,0,10,2,0
904552,3,0.1,0,0.0,0,1,1,17,2,0
904553,4,3.1,1,40.9,0,1,1,1,1,0
904554,4,0.1,1,31.87,0,1,1,1,6,1
904555,7,1.7,0,0.0,0,0,1,14,0,0
904556,9,0.2,2,81.01,0,1,0,2,1,1
904557,9,1.0,0,0.0,0,0,1,12,0,0
904558,3,14.1,1,31.2,0,1,1,13,0,1
904559,7,2.3,0,0.0,0,0,0,13,0,0
904560,2,2.2,3,133.93,0,0,1,15,0,0
904561,7,2.6,4,189.86,1,1,0,9,2,1
904562,8,0.7,0,0.0,1,0,1,3,0,0
904563,6,6.1,2,70.77,0,0,1,8,0,0
904564,9,1.3,1,44.2,0,1,1,9,1,0
904565,7,13.6,0,0.0,0,1,1,1,1,1
904566,4,1.9,0,0.0,0,0,0,20,0,0
904567,8,1.1,0,0.0,0,0,1,18,0,0
904568,7,2.7,1,52.59,0,1,1,17,1,1
904569,6,1.5,0,0.0,0,1,1,11,3,1
904570,6,0.9,0,0.0,0,0,1,20,0,0
904571,7,8.8,3,138.37,1,1,1,5,1,1
904572,7,2.2,3,118.7,0,1,0,8,2,1
904573,8,7.5,0,0.0,0,0,0,4,0,0
904574,4,0.4,1,20.46,0,0,0,11,0,0
904575,9,0.8,1,28.87,0,1,1,7,6,0
904576,3,4.1,1,24.87,0,1,0,5,3,1
904577,6,0.5,5,256.69,0,0,1,22,0,0
904578,8,0.1,1,25.9,0,0,1,0,0,0
904579,4,0.9,1,36.54,0,1,0,10,0,1
904580,3,7.4,1,40.02,0,1,0,13,3,1
904581,5,8.3,3,101.08,1,1,0,10,1,1
904582,3,5.2,1,34.51,0,0,0,11,0,0
904583,8,0.1,0,0.0,0,1,1,3,1,0
904584,5,2.0,1,30.35,0,1,1,11,1,1
904585,6,9.3,3,93.34,1,1,1,20,2,1
904586,7,6.4,2,55.5,1,0,0,0,0,1
904587,4,8.2,1,51.67,1,1,0,9,3,0
904588,7,0.7,3,174.09,0,1,1,11,1,1
904589,4,12.1,2,93.64,1,0,1,2,0,0
904590,12,0.3,4,212.64,1,1,1,8,2,1
904591,5,2.8,0,0.0,0,1,1,2,1,1
904592,6,3.2,2,64.91,0,0,0,4,0,1
904593,5,0.3,0,0.0,0,1,1,7,2,0
904594,8,8.0,2,72.75,1,0,1,7,0,1
904595,4,5.7,1,24.32,0,0,1,4,0,0
904596,8,3.2,2,44.57,0,0,1,12,0,0
904597,5,10.6,1,5.0,0,0,1,11,0,0
904598,5,3.9,0,0.0,0,0,1,15,0,0
904599,8,2.7,0,0.0,0,0,1,13,0,0
904600,5,6.7,3,143.49,0,1,0,19,4,1
904601,7,1.3,4,176.86,0,0,1,20,0,1
904602,4,3.4,2,89.72,1,1,0,15,3,1
904603,8,3.2,1,31.29,0,1,1,7,1,0
904604,7,2.6,1,16.04,1,1,1,6,4,1
904605,4,0.2,0,0.0,0,0,0,9,0,0
904606,3,2.6,1,31.34,0,1,0,8,0,1
904607,4,0.4,1,8.95,0,1,1,7,1,0
904608,3,8.2,1,41.76,0,1,0,21,3,0
904609,3,1.5,1,40.0,0,0,1,22,0,0
904610,5,0.3,2,82.78,0,0,1,3,0,0
904611,10,0.9,2,91.9,0,1,1,21,4,0
904612,3,3.6,1,13.35,0,0,1,12,0,0
904613,10,7.4,1,25.49,0,1,0,5,2,1
904614,5,2.6,0,0.0,1,1,1,23,1,1
904615,4,0.3,1,28.14,1,1,0,15,1,1
904616,3,0.1,2,52.98,0,0,1,7,0,0
904617,4,2.6,1,9.01,0,0,1,3,0,0
904618,1,4.7,2,86.58,0,1,0,10,4,1
904619,8,1.2,0,0.0,0,0,1,17,0,0
904620,6,0.6,2,52.35,0,0,1,2,0,0
904621,5,2.8,0,0.0,0,0,0,19,0,0
904622,3,0.3,0,0.0,0,0,1,12,0,1
904623,8,8.0,0,0.0,0,1,0,5,0,1
904624,4,11.6,1,41.71,0,1,1,0,1,0
904625,2,4.1,2,45.64,0,1,1,23,2,1
904626,9,0.1,2,84.62,0,0,1,21,0,0
904627,8,3.7,2,79.45,1,1,1,19,3,1
904628,3,2.9,3,88.74,1,0,1,17,0,1
904629,3,1.6,1,34.43,0,0,1,11,0,0
904630,3,8.5,1,9.48,0,1,1,16,1,0
904631,4,2.0,3,95.02,0,1,1,2,1,0
904632,5,1.3,1,35.34,0,0,1,17,0,0
904633,6,0.2,3,89.93,0,1,0,9,3,1
904634,5,6.3,1,24.75,0,1,1,8,2,0
904635,9,8.1,3,154.72,0,0,1,11,0,0
904636,10,0.8,4,199.62,0,0,0,18,0,0
904637,3,3.0,3,106.48,0,0,0,20,0,0
904638,2,4.7,2,78.69,1,1,1,6,2,1
904639,6,0.8,3,39.67,0,1,1,10,3,0
904640,4,3.3,2,43.06,0,0,0,8,0,1
904641,4,1.2,0,0.0,0,0,1,0,0,0
904642,2,0.1,2,44.56,0,0,1,10,0,1
904643,4,0.9,1,47.06,0,0,0,8,0,1
904644,11,11.3,2,55.03,0,1,0,23,1,1
904645,4,17.7,1,20.5,0,1,1,8,0,0
904646,8,4.8,0,0.0,0,1,1,11,3,0
904647,4,7.6,2,114.26,0,1,1,16,2,0
904648,7,2.0,0,0.0,1,0,1,22,0,0
904649,6,3.5,1,11.69,1,1,1,5,2,1
904650,13,2.6,2,105.43,1,1,1,19,2,1
904651,11,1.4,0,0.0,0,0,1,3,0,0
904652,3,3.1,1,14.23,0,1,1,8,3,0
904653,4,2.2,2,15.63,0,0,1,9,0,0
904654,7,5.7,2,56.72,0,1,0,16,0,1
904655,9,5.5,0,0.0,0,0,1,14,0,1
904656,5,2.1,1,52.12,0,1,1,23,1,0
904657,3,2.7,4,49.58,0,1,1,6,3,1
904658,6,3.9,3,170.24,0,1,1,16,6,1
904659,7,1.0,1,14.91,1,1,1,10,1,1
904660,3,3.6,1,45.4,0,1,1,0,4,1
904661,6,3.1,4,138.58,1,0,1,16,0,1
904662,1,5.8,1,50.07,0,1,0,16,0,1
904663,6,4.3,3,118.53,0,0,0,14,0,0
904664,7,2.8,1,34.21,0,1,1,0,2,1
904665,6,1.3,2,86.35,0,0,1,0,0,1
904666,4,1.5,0,0.0,0,0,1,2,0,1
904667,6,0.9,1,33.55,0,1,1,1,1,0
904668,9,0.7,1,18.85,0,0,1,0,0,0
904669,2,1.6,1,43.78,0,1,1,11,1,0
904670,4,3.6,1,49.13,0,1,1,18,3,1
904671,5,0.1,0,0.0,0,0,1,1,0,0
904672,8,3.1,0,0.0,0,0,1,11,0,0
904673,11,12.7,1,31.41,1,1,0,19,3,1
904674,3,12.6,1,63.85,0,1,0,4,2,1
904675,3,3.5,0,0.0,0,0,1,14,0,0
904676,3,2.7,1,16.22,0,1,0,13,3,1
904677,6,5.2,1,41.76,0,0,0,1,0,0
904678,5,0.4,0,0.0,0,1,0,9,2,0
904679,11,3.4,0,0.0,0,1,1,12,1,0
904680,5,1.2,1,34.85,0,1,1,3,0,0
904681,10,2.8,3,56.15,0,1,1,8,1,1
904682,5,1.8,1,55.37,0,1,1,19,3,1
904683,5,1.3,2,77.24,0,0,0,0,0,0
904684,8,14.1,2,56.3,0,1,1,15,2,1
904685,11,0.4,3,186.3,0,0,1,20,0,0
904686,8,10.9,1,34.63,1,1,1,20,1,1
904687,7,5.3,2,56.63,0,1,1,2,2,1
904688,9,1.2,3,139.35,0,0,0,0,0,1
904689,9,3.9,3,139.61,0,1,1,22,3,1
904690,3,6.1,1,46.02,0,0,0,6,0,1
904691,9,2.3,1,51.15,0,1,1,16,3,0
904692,6,8.3,0,0.0,0,1,1,3,1,0
904693,4,0.6,2,90.05,0,0,0,14,0,0
904694,6,1.6,1,35.98,0,1,0,19,4,0
904695,11,1.2,0,0.0,0,1,0,14,2,1
904696,9,7.2,0,0.0,0,1,0,2,3,0
904697,4,0.7,1,29.95,0,1,1,19,3,1
904698,6,4.7,2,64.13,0,0,0,3,0,1
904699,8,5.6,3,109.93,0,1,0,9,3,1
904700,6,2.6,2,17.29,0,0,0,17,0,1
904701,9,10.6,2,87.27,0,0,1,0,0,1
904702,3,1.3,1,46.76,1,0,0,0,0,1
904703,4,2.1,2,81.26,1,0,1,18,0,0
904704,5,5.1,1,42.09,1,0,1,15,0,0
904705,5,3.3,0,0.0,1,1,1,0,1,0
904706,11,3.7,0,0.0,1,0,1,2,0,0
904707,10,1.5,1,61.22,0,1,0,2,2,1
904708,9,0.4,1,35.04,0,0,1,0,0,1
904709,11,0.1,0,0.0,1,0,1,7,0,0
904710,7,0.2,3,72.8,0,0,0,23,0,1
904711,5,2.0,1,33.39,0,0,0,21,0,1
904712,5,1.2,1,48.3,0,0,1,11,0,1
904713,3,0.5,0,0.0,0,0,1,0,0,0
904714,3,2.7,2,56.55,0,0,1,12,0,0
904715,2,2.1,1,39.12,0,0,0,2,0,0
904716,5,0.3,1,35.51,0,1,0,14,3,0
904717,6,9.1,2,47.73,0,0,0,14,0,0
904718,3,5.3,0,0.0,0,0,1,17,0,0
904719,6,3.3,3,112.86,0,0,1,5,0,0
904720,6,2.2,1,5.88,0,1,1,10,2,0
904721,8,3.7,1,35.52,0,1,0,6,3,0
904722,8,0.7,0,0.0,0,1,0,13,0,0
904723,7,1.3,1,31.88,0,0,1,14,0,0
904724,5,11.2,3,59.25,0,1,1,12,1,1
904725,5,0.1,3,92.04,0,1,0,4,0,1
904726,2,8.2,0,0.0,1,1,0,11,1,0
